읍면,급사면px,물리_임계비율,평균경사,급사면비율,평균dNBR,흉터비율,평균토심,평균m0,y
금서면,21796,0.007294916498440081,23.182927811642397,0.5449,-0.23116390618107222,4.587997797761057e-05,0.7572880408841659,0.20331712676033414,0
금서면,37867,0.0,30.373473608405973,0.946675,-0.1770732765564241,0.00029049040061267066,0.466128819903781,0.15664563045367252,0
금서면,39007,0.0005383649088625119,32.489290475558064,0.975175,-0.019686183002435218,0.2094239495475171,0.35963160534109423,0.10213807930288708,0
금서면,38663,2.586452163567235e-05,31.25259084891222,0.966575,-0.10208564384050597,0.05697954116338618,0.49634405094379136,0.12058040166229246,0
금서면,22692,0.0,23.40108718044981,0.5673,-0.19477321006796702,0.003745813502555967,0.5666270069843633,0.1737991390398822,0
금서면,12823,0.0012477579349606176,21.410482884159904,0.320575,-0.26450090352116606,0.0003119394837401544,0.8620096832144273,0.21486002200120494,0
금서면,26919,0.0,22.85977540766707,0.6696268656716418,-0.1305252330180139,0.0,0.6873658008906953,0.17130094314611058,0
생초면,21637,0.0,22.813507754618577,0.540925,-0.28751546844711845,0.002172205019180108,0.6121735953005635,0.1747885595094768,0
생초면,7652,0.0,23.562422207619466,0.1913,-0.36470998139188204,0.0,0.7911265074186342,0.21719158626995472,0
생초면,18467,0.0,25.575513245063114,0.461675,-0.24981736352827286,0.005902420533925381,0.6514674825972572,0.18156712272877673,0
생초면,27119,0.007780522880637191,25.535014468073875,0.677975,-0.2805272724924742,0.0,0.7869593338452459,0.14303993767216616,0
생초면,35392,0.002090867992766727,27.047570627566703,0.8848,-0.23410164692237415,0.0,0.5823462946065929,0.11011528222742499,0
생초면,30964,0.0001291822761917065,28.546570537256926,0.7741,-0.17125856542431747,0.0,0.6637902095261323,0.11388063742125308,0
시천면,34155,0.0,28.566662849735646,0.908377659574468,-0.23546309256132655,0.00038061777192211974,0.7299882883977409,0.14742497678705965,0
시천면,31396,0.0008281309720983565,27.107308484290204,0.7849,-0.18161608604606308,0.08265384125366289,0.6936679842283482,0.17050261530374466,1
시천면,33175,0.0004822908816880181,32.36990761153933,0.829375,-0.0593911176067695,0.2631499623210249,0.3860512446539691,0.14255011547573007,0
시천면,25874,0.07683388729999227,31.764039918537293,0.64685,0.13859483576611234,0.5988250753652316,0.5743526321054518,0.13269305307165571,0
시천면,15294,0.029030992546096507,27.900684483272354,0.38235,0.012126663089914889,0.3558911991630705,0.7204491965276861,0.15461619211037098,1
시천면,12584,0.036872218690400506,27.44476998754163,0.3146,-0.16090807791004827,0.11435155753337571,0.6945446610749146,0.1489152919971168,0
시천면,8715,0.005622489959839358,23.89097822302043,0.217875,-0.18538117033510706,0.0008032128514056225,0.7913884176376286,0.2092541640046268,0
삼장면,24713,0.0027920527657508193,26.082493000326117,0.617825,-0.24195763174300053,0.0013757941164569255,0.7180026714177017,0.20601505632785302,0
삼장면,16940,0.007142857142857143,30.486459414652135,0.42139303482587065,-0.2674247064884017,0.0014167650531286896,0.7111186567522418,0.21414699268911072,0
삼장면,33606,0.002678093197643278,32.97939805198991,0.84015,-0.32627067240221563,0.0,0.5997664085908325,0.17504017401979038,0
삼장면,33956,0.003445635528330781,32.548228543081926,0.8489,-0.32377082930040796,0.0,0.7149428667175656,0.17086523991735955,0
삼장면,34540,0.0032136653155761434,32.103468320765934,0.8635,-0.2643837262860392,0.001679212507237985,0.709827735712056,0.1851679241960975,0
삼장면,33446,0.007385038569634635,31.289829044858713,0.83615,-0.22874148155539903,0.0005979788315493631,0.7565119913123993,0.19108114889109776,0
삼장면,20494,0.007660778764516444,29.052502312171143,0.51235,-0.20973306272486789,0.004879476920074168,0.7191983027454759,0.1854372041499346,0
삼장면,35727,0.000783720995325664,31.653276757101942,0.893175,-0.31327073255812776,0.0002519103199261063,0.45770006010373354,0.14973269743071124,0
삼장면,39118,0.0009969834858632855,32.93841820881224,0.97795,-0.40200118843859356,0.0,0.3937100585392175,0.11488828843419394,0
삼장면,39012,0.0,34.75342821803543,0.9753,-0.33662262314741714,0.004665231210909464,0.43421511480249186,0.10501128014573945,0
삼장면,38814,0.0,31.798427898646594,0.9655223880597015,-0.2832723145779714,0.019967022208481476,0.3966107609193593,0.10000000149011612,0
삼장면,39214,2.5501096547151528e-05,30.728055083989403,0.98035,-0.2395158438165071,0.004156678737185699,0.24625771681691636,0.10806599845976274,0
금서면,32166,0.002549275632655599,27.420568855738438,0.80415,-0.3167606045197859,3.10887272275073e-05,0.5950195856824604,0.1776767420976648,0
금서면,13198,0.004924988634641613,22.807755172207493,0.32995,-0.27565558846304633,0.00030307622367025305,0.8046673858801621,0.24390438558644717,0
금서면,22151,0.0034309963432802132,20.57240318120788,0.553775,-0.2701257996373555,9.028937745474245e-05,0.7790641564450185,0.21531759687166635,0
금서면,38966,0.0,31.13193698304577,0.97415,-0.09283213583603388,0.0035672124416157676,0.3815672645620764,0.1417338213390169,0
금서면,37286,0.0,26.229396387607775,0.93215,-0.22179181605089343,0.008877326610524058,0.5814380714682712,0.16023708869357073,0
금서면,28511,0.0,22.258013056193484,0.712775,-0.11267905768347261,0.0008067061835782681,0.7141471713366376,0.20274280424962388,0
금서면,23985,0.0,21.701022683478207,0.599625,-0.10655228214089145,0.005711903272878883,0.729891600574283,0.20507817729291802,0
금서면,22221,0.0,21.242314644773153,0.555525,-0.13618475821230083,0.023221277170244362,0.7617456497557709,0.21276720637315347,0
금서면,27449,0.0,22.011751178957002,0.6828109452736318,-0.18914944791859994,0.006776203140369412,0.7436737242535496,0.2057087724803988,0
생초면,19139,0.00047024400438894405,20.194400300575502,0.478475,-0.256603458635912,0.0003657453367469565,0.7827237613557169,0.20944145805652978,0
생초면,1643,0.0,17.696570143348474,0.041075,-0.13073095650619057,0.0018259281801582471,0.9427571733296825,0.2867315901319791,0
생초면,27482,0.003747907721417655,23.787559765515287,0.68705,-0.2878458280261294,0.0,0.7310730683224256,0.19902845809870426,0
생초면,32791,0.0001524808636516117,24.228091525150266,0.819775,-0.20096880585740654,0.0,0.6915754333503372,0.18041841029850011,0
생초면,24833,4.0268996899287236e-05,23.00528007758944,0.620825,-0.21970694701489596,0.0006443039503885958,0.7438388452637725,0.18358837327814628,0
생초면,27315,0.0017938861431447922,25.30125927297532,0.682875,-0.2212157565844188,0.011495515284642138,0.7706425064139896,0.1390682797938307,0
생초면,33519,0.0007756794653778453,27.951024817874135,0.837975,-0.1870035394665783,0.0,0.7653211629341993,0.11283749709214617,0
생초면,32655,0.003705404991578625,27.20642781080212,0.816375,-0.20259659372494798,0.0005818404532230898,0.7764033101014239,0.1174046871584474,0
시천면,31512,0.0019675044427519676,28.71366982709396,0.8380851063829787,-0.06725240083030638,0.121001523229246,0.5877871928709614,0.17413049288482746,0
시천면,37105,0.037838566230966174,28.139839638110008,0.927625,0.09814578336582125,0.4533890311278803,0.6965085574734358,0.16715806799486085,0
시천면,37729,0.049378462190887644,30.393748248959014,0.943225,0.03189762301673237,0.3929603222984972,0.6849783983249138,0.1869993933198239,0
시천면,37479,0.10811387710451185,28.56946948951284,0.936975,0.3455909541260513,0.7861469089356706,0.7064022512780891,0.16408122159484395,0
시천면,31721,0.05914063238863844,28.38377453565996,0.793025,0.1056987071314109,0.5105450647835819,0.7233804104910354,0.1471832562869214,0
시천면,8634,0.0020847810979847115,23.991698733407755,0.21585,-0.1865628329280291,0.018299745193421358,0.775868662076193,0.19869122397994204,0
시천면,3282,0.002742230347349177,22.852011052665734,0.08205,-0.2078022871734316,0.002742230347349177,0.8215874549975343,0.22583790789066038,1
시천면,17759,0.001295117968354074,27.63928090637953,0.443975,-0.3097997650068015,0.0,0.6669435209200668,0.20154851373301627,0
삼장면,26417,0.0003406897073853958,32.4423514449651,0.6571393034825871,-0.2910645454509891,7.570882386342128e-05,0.47265207710853474,0.15786425648842717,1
삼장면,27437,0.001676568137915953,28.40119093265722,0.685925,-0.27899710466874783,0.0017494624047818639,0.3439133298975145,0.1425137610157438,1
삼장면,14586,0.010078157136980667,24.726422327463474,0.36465,-0.27081753672441916,0.0021253256547374196,0.6052481839743625,0.18903058065168163,0
삼장면,14030,0.004632929436920884,23.428660951031162,0.35075,-0.20265275878984568,0.003563791874554526,0.6634960827195296,0.21384889907651686,0
삼장면,15642,0.019946298427311087,24.911835036578346,0.39105,-0.22756245359682653,0.004219409282700422,0.6874760294083271,0.2106028680049341,0
삼장면,14390,0.0006949270326615705,26.334559771781006,0.35975,-0.24191049671646248,0.0002779708130646282,0.6164384981776543,0.20658443682801814,0
삼장면,20792,0.01899769141977684,28.731985252698873,0.5198,-0.27401179283600763,0.0003366679492112351,0.7363986162101135,0.2068560058820782,0
삼장면,20746,0.007905138339920948,26.52831576781391,0.51865,-0.3066011539741559,0.0014942639544972525,0.7325845959215744,0.2007712362892405,0
삼장면,33109,0.006523905886616932,30.63221653742973,0.827725,-0.3953162092166096,0.0,0.6894062036651937,0.13580295636589704,0
삼장면,39465,0.0,31.151366674958958,0.9817164179104477,-0.3414242767892661,0.0014189788420119092,0.7315532747789676,0.10089193106124296,0
삼장면,39366,0.0004318447391149723,32.12634273954556,0.98415,-0.1254938166070257,0.07752883198699385,0.4116585334179145,0.10003048464862553,0
금서면,38380,0.0,29.48267554784579,0.9595,-0.3469429644865261,0.0,0.5182438735658456,0.14573215433416298,0
금서면,19136,0.002456103678929766,21.574206351037805,0.4784,-0.32647806573365123,0.00010451505016722408,0.8047188619388436,0.22021582805673065,0
금서면,20505,0.0005364545232870031,21.78110838357311,0.512625,-0.21131013308150795,9.75371860521824e-05,0.744430628983575,0.2077054413454732,0
금서면,31526,0.0,22.204532496935066,0.78815,-0.09897428601416682,9.515955084692e-05,0.6963252556953213,0.20046628508410771,0
금서면,37968,0.0,28.649199070882254,0.9492,-0.1113317478889244,2.6337968815844923e-05,0.5331120911633986,0.14981300265477634,0
금서면,31950,0.0,23.797250194758504,0.79875,-0.2553118525204839,0.0007198748043818466,0.7167715194396943,0.201602507452823,0
금서면,31863,0.0,24.94409510466996,0.796575,-0.12505595677345854,0.0029501302451118852,0.7163779301451891,0.20032012352481218,0
금서면,34114,0.00023450782669871606,23.981821783529522,0.85285,-0.05969756278801331,0.03582107052822888,0.6253385710874895,0.17982646689834939,0
생초면,15536,0.0,19.37475573353615,0.3864676616915423,-0.22652937035552168,0.0,0.7978372881754879,0.22286625019150924,0
생초면,18342,0.0007087558608657726,20.336020713465487,0.45855,-0.291899638890828,0.0006542361792607131,0.804985831052848,0.21441773396615385,0
생초면,3937,0.0,23.94198851262006,0.098425,-0.15951765724053563,0.000762001524003048,0.8151257380498736,0.22213614848412805,0
생초면,14129,0.0021232925189326917,24.943810581545034,0.353225,-0.3050910787848612,0.0,0.7652664769015601,0.21311841310504911,0
생초면,23770,0.009002944888514934,24.82569577466253,0.59425,-0.24714044123339382,0.0,0.7821518766444974,0.16983382712060732,0
생초면,26201,0.00870195794053662,24.50938056679219,0.655025,-0.15745015792989042,0.0007633296439067211,0.820426708915744,0.17617648433170074,0
생초면,31831,0.0,25.645088109724117,0.795775,-0.17927205612994077,0.00025132732242153877,0.7564748208299815,0.1262715611451065,0
생초면,32575,0.0032233307751343056,27.4821093616793,0.814375,-0.12889398183876188,0.0003990790483499616,0.7671435167820565,0.12125249626104959,0
생초면,30592,0.0010460251046025104,27.60122540599382,0.7648,-0.09165642634891692,0.00317076359832636,0.7789029847045339,0.1265919219064877,0
생초면,35439,0.007703377634809109,30.725141175730595,0.8815671641791045,-0.14277073262797899,0.05115832839527075,0.7597660780492891,0.1032111531149746,0
시천면,35216,0.003208768741481145,29.757484246713908,0.936595744680851,0.04254649589109874,0.3061676510676965,0.39372444536531853,0.13522262809402913,0
시천면,37333,0.06650952240645006,30.026463384993335,0.933325,0.15924175826405904,0.5064152358503201,0.7370235448210679,0.1985562400679784,0
시천면,35838,0.048468106479156205,30.748702291732084,0.89595,-0.03683662770446793,0.2900552486187845,0.6652770793456585,0.21427814477803192,0
시천면,35112,0.15413533834586465,30.756053101747558,0.8778,0.15876623107156063,0.568295739348371,0.6724823413021637,0.211295287653814,0
시천면,30952,0.12761695528560352,29.6127154859778,0.7738,0.2698715814363048,0.7252843111915224,0.683083483107286,0.21096213887890708,0
시천면,22942,0.07754337023799146,30.911797452290962,0.57355,0.07638042330948787,0.3596460639874466,0.7397567789166031,0.19282538872061158,0
시천면,16480,0.002487864077669903,28.401324415438385,0.412,-0.11678644396408634,0.0007281553398058253,0.7161468445712212,0.2031250032908238,0
시천면,37068,0.001699579151829071,29.97098449221498,0.9267,-0.17008766562656652,0.0,0.7388016620263566,0.20093342272484974,0
시천면,39014,0.0021018096068078124,32.540738801853024,0.9704975124378109,-0.22171765366956656,0.0002563182447326601,0.6031373355488191,0.17241246988856976,0
시천면,39415,0.0,33.24512009251077,0.985375,-0.39287457801221704,0.0,0.359105672436167,0.10137764961415857,0
시천면,38216,0.0,31.461060320330336,0.9554,-0.3036330250403584,0.0015438559765543229,0.6574693839210975,0.11849487316692339,0
시천면,39205,0.00043361816094885855,32.310583125983946,0.980125,-0.3167480012143858,0.0005101390128810101,0.567661013743157,0.10934574839115872,0
시천면,39585,0.0,34.552043795588645,0.989625,-0.40560235766605995,0.0,0.5252633579236262,0.116950866969431,1
삼장면,38865,0.0002058407307345941,33.34111935330775,0.971625,-0.40102140061872216,0.0,0.5193413103556949,0.1342596186272475,0
삼장면,30874,0.0022025004858456953,32.92404661792049,0.77185,-0.34764304386017075,0.001295588521085703,0.5054447115328659,0.1606529790128869,1
삼장면,18464,0.0026538128249566726,28.496681198865122,0.4616,-0.2045087217243686,0.0010831889081455806,0.7102334273622357,0.17271989007904945,0
삼장면,25161,0.000675648821588967,28.13711345154551,0.629025,-0.321816998152166,0.0004769285799451532,0.6916855447271766,0.17709550784290712,0
삼장면,34703,0.0,30.087732696775035,0.8632587064676617,-0.45627722906198737,0.0,0.66372503689554,0.12222286439798505,0
삼장면,38082,2.6259125045953468e-05,31.214283799656826,0.95205,-0.2385201920152346,0.014311223150044641,0.5297817857949231,0.12760622006229172,0
금서면,36374,2.749216473305108e-05,29.498926544619437,0.90935,-0.2376057083926848,0.0028591851322373124,0.5277217247217604,0.16756749583121777,0
금서면,26858,0.0,22.951929809314088,0.67145,-0.19642259056899092,0.0004467942512473006,0.6451020170022872,0.20532057833119863,0
금서면,11422,0.0,20.4928571089536,0.28555,-0.22260202938091347,0.010768691997898792,0.71707232544863,0.2384740034305179,0
금서면,15882,6.29643621710112e-05,19.47594611438482,0.39705,-0.1823422767144203,0.032993325777609876,0.8168587162049257,0.22022100962194624,0
금서면,10566,0.0,19.06963036454313,0.26415,-0.18054362514043767,0.005489305318947568,0.7841662003667702,0.22774938945543038,0
산청읍,8197,0.0,19.673994017095264,0.204925,-0.21855120255847646,0.0002439917042820544,0.8536171903330422,0.24232036502670773,0
산청읍,12542,0.0027108914048796047,21.304837865134477,0.31355,-0.14377839553355828,0.0006378568011481422,0.7921782895694546,0.22399936524045902,0
금서면,24529,0.00032614456357780584,22.94855447196315,0.613225,-0.09141797341799561,0.0008968975498389661,0.7147845462486443,0.19619838098693046,0
생초면,23841,0.0019294492680676145,22.039617712658416,0.5930597014925373,-0.21345270892163162,0.0,0.783893296873453,0.209479471331167,0
생초면,10354,0.0,23.586912341667738,0.25885,-0.24832593743714998,0.0,0.7829872557333198,0.21030519986465812,0
생초면,22349,0.0049666651751756235,24.43546222043446,0.558725,-0.1520683243469488,0.00031321311915521945,0.7723410472729216,0.2073761725291437,0
생초면,28489,0.0,21.674229736004087,0.712225,-0.1898553891006049,0.0,0.7617624364533083,0.20563726698945542,0
생초면,30141,0.0005308383928867655,22.661343661218716,0.753525,-0.08952759265459942,0.0005640157924421884,0.7766497490168022,0.14315384617613272,0
생초면,27360,0.0006578947368421052,23.53616034880019,0.684,-0.23805045728666993,0.0,0.7996893327999097,0.14047697634757525,0
생초면,22887,0.008520120592476078,26.625305106986026,0.572175,-0.2580153531473047,0.0,0.7976296648142894,0.15184165857686396,0
생초면,24264,0.0030909990108803167,25.596955643209576,0.6066,-0.21761487481470848,0.0,0.732439007101586,0.1450296763568365,0
생초면,25108,0.0011948382985502628,27.8405851729835,0.6277,-0.1250941096710661,0.006491954755456429,0.772873191456421,0.13155568210280197,0
생초면,33649,0.047252518648399654,29.6500574230294,0.8370398009950248,-0.03144758945909587,0.3200095099408601,0.757316712334222,0.12155784960584749,0
생초면,38869,0.07545859167974478,34.39896109252045,0.971725,-0.06991702764569895,0.21600761532326532,0.7493092181596314,0.10203246962881066,0
생초면,5240,0.0,33.17974890170206,0.9703703703703703,-0.27735747132965605,0.001717557251908397,0.4619847343850682,0.10000000149011612,0
시천면,37933,0.18561674531410646,29.454582121559962,0.948325,0.36109742423720836,0.6875543721825323,0.7241227950695442,0.20020562870710262,0
시천면,34629,0.125415114499408,29.06490257268361,0.865725,0.32054697852353353,0.7373877386005949,0.7397195990266883,0.2011897573388209,0
단성면,33539,0.0432928829124303,29.04741593397326,0.838475,0.23198244871368087,0.6325471838754883,0.5294940212879281,0.17334446757378733,1
단성면,26155,0.00351749187535844,28.175934768010226,0.653875,-0.18253183321831545,0.00848786082966928,0.6935691070560059,0.1935920503380034,1
단성면,35265,0.0002835672763363108,27.911581283708877,0.881625,-0.24071451802916222,0.0,0.6143002975182247,0.18564866303818692,0
단성면,34820,0.00020103388856978748,32.03297059649643,0.8705,-0.2894077989526598,0.0,0.3967633548223171,0.15147329364817147,0
시천면,36942,0.005170266904877917,33.37867012553659,0.918955223880597,-0.3539440443115908,0.0,0.5481091978923991,0.15164853238804843,0
시천면,35988,0.0,30.62003693366509,0.8997,-0.44931782126363506,0.0,0.5488537839909182,0.13319162149125136,0
시천면,34802,0.0,31.92771267525102,0.87005,-0.36584322802790886,0.00017240388483420494,0.3677259929849392,0.14367852643372842,0
시천면,36583,0.0,30.132554317059665,0.914575,-0.2732408967450975,0.0003826914140447749,0.2793920677899337,0.13334882521095412,1
시천면,38789,2.5780504782283637e-05,32.76499601093835,0.969725,-0.37577374601413754,0.0017530743251952872,0.3497189946668374,0.1272216368953634,0
삼장면,37787,0.00148199116098129,33.64566970509416,0.944675,-0.4959420824883279,0.0,0.4783457288256357,0.15072379614333167,0
삼장면,36485,0.009072221460874332,33.731530619236125,0.912125,-0.44146422043484324,0.0,0.49398245968948706,0.1556201201755739,0
삼장면,39157,0.002809203973746712,34.952726824009545,0.978925,-0.37938611690516055,5.1076435886303855e-05,0.6468319846231786,0.13250249195069042,0
삼장면,39447,0.00048165893477324003,35.208874541102375,0.986175,-0.33122465248397753,0.0049940426394909625,0.5830215234540336,0.10639339018274352,1
삼장면,39810,0.0,37.37250137300355,0.9902985074626866,-0.24582494660191057,0.013740266264757599,0.5076463213333141,0.10000000149011612,0
삼장면,39483,0.0013676772281741509,35.835498239054274,0.987075,-0.1874738193829772,0.015348377782843248,0.3482992702160666,0.10228706177797608,0
산청읍,39093,5.1160054229657485e-05,32.61505049977095,0.977325,-0.17509889377533558,0.0009464610032486635,0.2654810348681495,0.11340137789527097,0
산청읍,39172,0.0,30.46022408008332,0.9793,-0.1460524002274216,0.0007403247217400183,0.42510466807729486,0.14344940477209756,0
산청읍,19388,0.0,23.555009080966723,0.4847,-0.34661319983639094,0.00015473488755931504,0.6372833745502211,0.20185682201638513,0
금서면,11610,0.0,20.736305041810134,0.29025,-0.30158767075558174,0.002756244616709733,0.799767447134013,0.21307493904918356,0
산청읍,15143,0.0,20.105651277772488,0.378575,-0.24201016822503688,0.000528296902859407,0.7918708358440438,0.21258007369594548,0
산청읍,11751,0.0,20.10619524433992,0.293775,-0.2075942640782469,8.509914049868096e-05,0.8054420964057045,0.21102034264742572,0
산청읍,12056,0.0,20.65173881229535,0.3014,-0.13949350655616133,0.006884538818845388,0.6673025927322842,0.19352604863409995,0
금서면,12219,0.004746705949750389,23.125009915356316,0.305475,-0.2072166262594456,0.006056142073819461,0.6644201692111734,0.19502005331832264,0
오부면,16036,0.0001247193813918683,22.953094854709306,0.3989054726368159,-0.17952729509345866,0.0018707907208780244,0.7783206596154693,0.20836243759278542,0
오부면,29872,0.0005356186395286556,22.044331215413802,0.7468,-0.13925970287819472,0.0006695232994108195,0.7669104871035308,0.206944633975633,0
오부면,23342,0.0019278553680061692,21.872579829407456,0.58355,-0.12966583938763426,0.003727187044811927,0.8171257892025537,0.217348560483405,0
생초면,14246,0.0024568299873648745,22.752910144473333,0.35615,-0.20620828904345234,0.004492489119752913,0.7998280295612905,0.2239189997491133,0
생초면,27853,0.0062829856747926615,24.417920636817446,0.696325,-0.29503890096716856,0.0,0.805283100191868,0.1755322624838267,0
생초면,38038,0.0,28.893242559759415,0.95095,-0.28427159882049674,0.0,0.7502602660773185,0.10210579047369822,0
생초면,33975,0.003002207505518764,25.902012355094275,0.849375,-0.2718476682197877,0.0,0.7892185472021039,0.12311111355963834,0
생초면,36678,0.00010905720050166312,28.287949640778578,0.91695,-0.1851184413935782,0.00029990730137957356,0.6722163160414477,0.10944435539153594,0
생초면,25323,0.0033566323105477234,23.991101811631985,0.633075,-0.19070092270659722,0.00011846937566639024,0.7829996510332137,0.17742763941676745,0
생초면,22954,0.006316981789666289,26.055460034320816,0.5709950248756219,-0.2697763345269623,0.0967587348610264,0.7882504179259673,0.13710029060412982,0
생초면,34662,0.0018464024003231204,29.213465520799225,0.86655,-0.3176764979925653,0.0417748543073106,0.7296477413562336,0.11993826312267095,0
생초면,4924,0.001421608448415922,33.35886134837915,0.9118518518518518,-0.2509165524918786,0.030259951259138912,0.7353675874066634,0.12189277249088043,0
단성면,36945,0.15701718771146297,27.56581477029573,0.923625,0.4782899030107359,0.8581675463526864,0.7088469340193334,0.19906618245090194,0
단성면,36711,0.04290267222358421,27.912932780225983,0.917775,0.2348169227085475,0.540764348560377,0.4823581454908834,0.1381384346807978,0
단성면,23623,0.005757101130254413,22.94368479671009,0.590575,-0.20097862140394687,0.015535706726495365,0.6104728428888436,0.18014223713709904,0
단성면,35475,0.0003664552501761804,26.470454199685438,0.886875,-0.22123422644246934,0.00014094432699083862,0.7030866800747428,0.20268358320606855,0
단성면,38042,0.0,28.163208959757057,0.95105,-0.3098327446616928,0.0,0.7155433463137468,0.20000000298023224,0
단성면,38786,7.734749651936266e-05,30.292217395233468,0.9648258706467662,-0.3802150759670533,0.012684989429175475,0.5680490389845865,0.16972877064136116,0
단성면,37683,0.0,29.991875105924333,0.942075,-0.2301745763492731,0.0,0.5899517031968426,0.17116471873557015,0
단성면,32925,0.0,25.181921943456004,0.823125,-0.1701830631209306,0.029643128321943813,0.6308003042358834,0.1794958265167615,0
단성면,33923,0.0,25.78021500174794,0.848075,-0.01243997576434234,0.20903222002770983,0.6358488347047841,0.17958612418652137,0
단성면,38746,0.0001806638104578537,32.3332230281628,0.96865,-0.16517317961561712,0.1420275641356527,0.3493457410859716,0.12715377260655425,0
단성면,39473,0.0,37.26219295572933,0.986825,-0.2212118702374179,0.06503179388442733,0.2114673350185184,0.10208497099398878,0
단성면,39650,0.0003026481715006305,38.06790286058135,0.99125,-0.29926563615107665,0.041336696090794454,0.20500756915738574,0.10091046808628086,0
단성면,38914,0.012951636943002519,35.280704485204154,0.97285,-0.0806826649077776,0.14146579637148585,0.4324292045783738,0.13426273520722867,0
삼장면,39692,0.0,40.83740231561454,0.9923,-0.054225048309131225,0.24239141388692936,0.20241106816922347,0.10025949962962741,0
산청읍,39709,0.0,38.6824447575445,0.9877860696517413,-0.3587320159459915,0.0,0.20034627208611488,0.10000000149011612,0
산청읍,38125,0.0,33.10464066109579,0.953125,-0.3203714337579326,0.0,0.240401313980681,0.10735213274721239,0
산청읍,32132,0.0,26.307017650993647,0.8033,-0.18849619077680216,0.00012448649321548613,0.6273076685587682,0.1819339003831289,0
산청읍,20926,0.0,24.4515328155721,0.52315,-0.21625975132642242,0.0,0.6569196220555361,0.19424639512496117,0
산청읍,5198,0.005001923816852636,23.804316353550227,0.12995,-0.26361064343059,0.0007695267410542517,0.8023470633474392,0.16698730601662165,0
산청읍,5732,0.0003489183531053733,20.460213104661992,0.1433,-0.18971625379431753,0.0104675505931612,0.8104413883670883,0.2161636464154791,0
산청읍,8165,0.0011022657685241886,19.37042552132732,0.204125,-0.27186987413353847,0.0,0.8097979242788527,0.21576240414026976,0
산청읍,16526,0.0,19.31196660907768,0.41315,-0.23070184681369146,0.0003025535519787002,0.8150217909418641,0.21667373042071716,0
산청읍,24065,0.0,20.984160158913074,0.601625,-0.19116819628208281,0.013546644504467069,0.7419551245851178,0.20136713425706435,0
오부면,23772,0.0,20.725868794365642,0.5943,-0.16586065599456237,0.0008833922261484099,0.7493500785431074,0.20767920570902185,0
오부면,22888,0.0005679832226494233,20.848158769364208,0.5693532338308458,-0.19156235989069367,8.738203425375742e-05,0.7885376657992446,0.2122575180896072,0
오부면,22743,0.0,21.042943838733652,0.568575,-0.21721786145514738,0.0,0.7651760997482043,0.2035505462776769,0
오부면,26706,0.0,23.030123103274697,0.66765,-0.12469358910630664,0.0018347936793229986,0.7509379931291391,0.20455703200932962,0
오부면,34815,0.0011776533103547322,25.262634448191566,0.870375,-0.11867032587375714,2.872325147206664e-05,0.7601077139137908,0.20251903259024853,0
오부면,29232,0.0004789272030651341,25.513676756675867,0.7308,-0.18895906910500435,0.0,0.7751351292008054,0.18626334460209557,0
오부면,36488,0.00021925016443762334,28.724701870901754,0.9122,-0.2345959241255491,0.0,0.7622218276489411,0.1191953537580156,0
오부면,31847,0.0002198009231638773,24.599257019335955,0.796175,-0.21218151160694285,0.0,0.7537570268970368,0.11325870763662416,0
생초면,37015,0.0016479805484263138,27.492615976015426,0.925375,-0.12593315178747871,0.05689585303255437,0.6968918015807767,0.10955288579186023,0
생초면,37327,0.0,30.341199568389943,0.933175,-0.11258693877543746,0.05025852599994642,0.4235151515644918,0.10762718838780802,0
생초면,36024,0.005246502331778814,28.53976819863617,0.8961194029850746,-0.18142680494922192,0.049800133244503664,0.7553617064924855,0.1090245409170631,0
생초면,32982,0.00027287611424413316,27.801006218075905,0.82455,-0.15480716577327416,0.1159723485537566,0.5912452270639694,0.12800012403974523,0
생초면,4653,0.0,27.946162119491778,0.8616666666666667,-0.16684043989023992,0.06769825918762089,0.6685686653118453,0.10623253973041993,0
단성면,38405,0.034630907433927875,28.1116836221062,0.960125,0.486452544203268,0.7979690144512434,0.38263767668665766,0.12716573554275093,0
단성면,39374,0.030375374612688577,33.656362782027486,0.98435,0.07682594341366134,0.3770254482653528,0.4156676945151906,0.11752171658841223,0
단성면,32655,6.124636349716736e-05,29.25081615030373,0.816375,-0.2985495927962553,0.004287245444801715,0.5348200856681039,0.162621346791421,0
단성면,38872,0.0,31.71748567596584,0.9718,-0.15158218199965548,0.00012862728956575427,0.556329749715113,0.16705855363157673,0
단성면,37703,0.00037132323687770203,30.139528738106385,0.942575,-0.19494430061449092,0.0,0.7187929338850247,0.19909821796294874,0
단성면,38488,5.1964248596965285e-05,31.520049780204573,0.9574129353233831,-0.35205227906100856,0.00012991062149241323,0.576549834391554,0.17115984460491104,0
단성면,39008,0.0,30.886497771573712,0.9752,-0.19628374422941997,0.0,0.565054605185903,0.16637356687620605,0
단성면,38140,0.00013109596224436288,30.38217972393866,0.9535,-0.2600357615820058,0.006633455689564761,0.42086523513426377,0.1401573172432,0
단성면,37324,0.00018754688672168043,29.210968880903273,0.9331,-0.2381854123744191,0.017147143928839353,0.7481727574849841,0.19966777706166042,0
단성면,38696,0.000361794500723589,30.087541118150213,0.9674,-0.16644082581910818,0.17012094273309902,0.42115076667620904,0.1405907608297185,0
단성면,39359,0.0,31.040793820280875,0.983975,-0.10882787719918613,0.13915495820523896,0.4002248548900134,0.13890088877930457,0
